Date,Open,High,Low,Close,Volume (BTC),Volume (Currency),Weighted Price
2015-07-11,286.71,299.0,284.5,294.23,8509.60783548,2491607.45967,292.799328458
2015-07-12,294.29,316.52,293.5,312.16,12918.2274397,3959207.62653,306.482266627
2015-07-13,312.19,312.91,281.62,293.08,12936.002783,3789081.78472,292.909784288
2015-07-14,292.93,297.78,286.25,287.51,7146.06148146,2084416.43568,291.687447846
2015-07-15,287.48,294.11,284.98,285.7,7589.8114526,2205205.46762,290.548122492
2015-07-16,285.7,292.78,275.0,279.38,8604.68123348,2421142.37356,281.375022254
2015-07-17,279.38,281.38,272.64,280.58,6977.01744653,1941566.65849,278.280321551
2015-07-18,280.14,282.71,276.34,277.71,4279.26089921,1193944.6161,279.007203398
2015-07-19,277.71,278.48,275.0,275.61,3464.18667592,958346.348496,276.643968166
2015-07-20,275.6,280.0,273.34,280.0,5476.63658855,1519929.43314,277.52972259
2015-07-21,279.96,281.27,276.85,277.32,4943.55943437,1382514.99362,279.659830528
2015-07-22,277.33,278.54,275.01,277.89,4687.90938331,1298309.29273,276.948461792
2015-07-23,277.96,279.75,276.28,277.39,5306.91957531,1473235.08119,277.606445751
2015-07-24,277.23,291.52,276.43,289.12,7362.46908295,2096723.80979,284.785414535
2015-07-25,289.12,291.67,286.82,289.7,4102.45296008,1186179.25715,289.13902699
2015-07-26,289.68,294.49,288.65,293.89,3735.24660255,1091046.91906,292.095016784
2015-07-27,293.88,297.0,287.24,294.21,6461.0331349,1887811.12612,292.184096058
2015-07-28,294.22,298.0,293.65,295.76,5761.8696177,1704791.05919,295.874633114
2015-07-29,295.74,296.58,289.01,290.19,5223.50717064,1526595.74245,292.254933816
2015-07-30,290.26,291.56,286.56,288.49,5138.98154856,1483053.52803,288.58899648
2015-07-31,288.49,290.0,282.79,285.19,5676.61845893,1622595.61353,285.838413357
2015-08-01,285.2,285.6,277.26,281.53,3932.44975145,1106503.71888,281.377713339
2015-08-02,281.53,282.62,277.33,282.62,3361.0866893,943162.298711,280.612309618
2015-08-03,282.62,285.86,280.27,280.95,4741.72910667,1344065.54518,283.454730319
2015-08-04,280.95,286.47,280.11,285.51,5580.22052955,1586614.46122,284.32827212
2015-08-05,285.6,286.25,282.01,282.77,5765.48779667,1635723.06034,283.709395984
2015-08-06,282.44,282.61,278.95,279.65,5027.85564067,1408962.10635,280.231217251
2015-08-07,279.37,281.17,277.05,279.94,5212.45690065,1457132.01938,279.548022584
2015-08-08,280.06,280.16,260.07,262.02,6085.44943664,1650576.62578,271.233315298
2015-08-09,262.02,268.8,260.97,267.63,5046.97687512,1336980.78907,264.907254809
2015-08-10,267.6,268.89,263.17,265.15,5478.58214893,1455102.35907,265.598346345
2015-08-11,265.15,271.99,264.91,271.99,5796.14479285,1546741.34866,266.856920236
2015-08-12,271.99,272.4,265.79,266.94,6350.25601895,1709658.86465,269.22676181
2015-08-13,266.81,267.82,262.94,264.67,5343.42301753,1417633.60602,265.304394087
2015-08-14,264.48,267.98,262.5,266.17,6859.07697033,1824477.33342,265.994585177
2015-08-15,266.21,267.69,261.77,262.46,4116.06182042,1094804.45771,265.983482629
2015-08-16,262.45,263.1,255.67,259.2,5493.63748757,1427070.46404,259.767861871
2015-08-17,259.2,261.57,255.58,257.31,6966.79970621,1801424.38316,258.572724799
2015-08-18,257.56,258.04,200.0,221.99,11541.7972951,2838673.05874,245.947228681
2015-08-19,221.99,238.99,214.91,227.34,13329.6903361,3079077.74537,230.993944176
2015-08-20,227.46,238.2,227.45,235.56,8819.52508175,2061552.5472,233.748702803
2015-08-21,235.56,236.99,231.15,232.85,8328.5779028,1951941.91378,234.366771441
2015-08-22,232.85,235.53,222.68,231.15,7197.34948925,1647910.50721,228.960745851
2015-08-23,231.16,233.25,226.15,229.21,4312.6376901,991900.601965,229.99859326
2015-08-24,229.23,229.24,210.0,211.16,16523.7894449,3612811.22753,218.643020088
2015-08-25,211.16,229.49,198.02,223.73,19685.2057803,4199005.68867,213.307685758
2015-08-26,223.73,231.97,220.16,226.81,9756.26262065,2213055.45509,226.834346423
2015-08-27,226.72,229.99,224.0,225.8,7891.14647013,1788909.52958,226.698305037
2015-08-28,225.62,236.18,221.2,231.55,9155.34886512,2106216.6406,230.05312759
2015-08-29,231.55,233.95,228.0,230.61,4469.25113064,1031145.81491,230.720043418
2015-08-30,230.61,233.47,226.59,229.39,4975.99074234,1140440.21987,229.188573477
2015-08-31,229.4,233.0,225.23,230.75,6986.51571867,1607459.15807,230.080232092
2015-09-01,230.76,233.5,226.42,228.22,8599.28297275,1967839.64325,228.837642566
2015-09-02,228.22,231.43,226.43,229.97,7461.09419833,1709270.70389,229.091157203
2015-09-03,229.95,230.79,226.48,227.25,6669.72158489,1521114.4082,228.062654316
2015-09-04,227.24,232.49,227.24,231.39,7070.63136039,1627690.70302,230.204435793
2015-09-05,231.43,237.24,230.12,236.01,5615.31975395,1313413.6558,233.89828422
2015-09-06,236.17,244.82,235.54,241.29,5273.5396927,1270903.67964,240.996323855
2015-09-07,241.26,242.98,239.21,241.31,4902.58116068,1182148.81417,241.127841727
2015-09-08,241.31,247.82,240.31,244.14,8297.98385459,2023292.34351,243.829390243
2015-09-09,244.24,244.69,238.6,238.75,6819.43626768,1643533.15282,241.00718715
2015-09-10,238.74,241.4,236.69,238.52,5812.39815317,1389488.00546,239.055888609
2015-09-11,238.55,241.54,238.5,240.9,5856.64280098,1408540.78842,240.503106692
2015-09-12,240.9,241.12,235.26,236.5,5480.20471378,1307125.94823,238.517722695
2015-09-13,236.5,236.91,229.72,230.82,5004.42997556,1165192.60688,232.832233156
2015-09-14,230.83,233.99,228.01,231.01,7984.56251326,1847332.70521,231.363046145
2015-09-15,231.02,232.43,230.26,230.6,7118.30792605,1645238.7833,231.127790536
2015-09-16,230.67,232.0,226.85,229.73,7655.65298843,1756038.8255,229.378059345
2015-09-17,229.72,235.93,229.01,233.34,7527.99830632,1746861.4176,232.048593333
2015-09-18,233.31,234.96,231.75,233.78,4688.4507946,1095142.05476,233.582925947
2015-09-19,233.78,234.31,232.0,232.88,3604.57190273,839544.689195,232.911067347
2015-09-20,232.88,234.0,231.84,232.24,3683.55398908,856661.090569,232.563739559
2015-09-21,232.26,233.64,226.87,227.31,7599.80481578,1739674.59149,228.91043042
2015-09-22,227.31,232.5,224.45,231.28,8900.96660186,2046355.01736,229.902561025
2015-09-23,231.31,233.0,229.27,230.26,6357.67604853,1469145.04171,231.082085733
2015-09-24,230.26,235.99,230.09,235.27,9375.09414213,2184249.976,232.984324518
2015-09-25,235.35,237.62,234.02,235.89,6186.86283845,1460191.0947,236.014783716
2015-09-26,235.88,236.2,233.5,234.69,4167.95246947,979698.340566,235.055065465
2015-09-27,234.67,235.03,233.2,233.58,3302.85450184,772539.10039,233.900433688
2015-09-28,233.53,240.52,233.53,239.99,8114.32217801,1935264.47355,238.499831668
2015-09-29,239.96,241.05,236.65,236.89,6984.74661537,1667381.98316,238.717604943
2015-09-30,236.88,238.75,236.26,237.14,5479.4328461,1301814.45569,237.581971028
2015-10-01,237.1,239.86,236.9,238.34,5676.93891488,1352754.91833,238.289496966
2015-10-02,238.34,239.4,236.97,238.28,5907.54929183,1408109.28404,238.357602193
2015-10-03,238.31,240.62,237.73,239.92,4332.27031897,1037022.38949,239.371579597
2015-10-04,239.93,240.28,239.07,239.87,3794.12085585,909654.860513,239.753791477
2015-10-05,239.87,240.98,237.5,240.95,7487.56172347,1792623.84938,239.413565535
2015-10-06,240.93,248.0,240.31,246.64,9578.72146391,2343577.74297,244.664984966
2015-10-07,246.7,247.96,240.2,244.0,8822.05479471,2167376.34544,245.677044167
2015-10-08,244.0,245.38,242.2,242.94,5622.45156751,1373239.98247,244.242207511
2015-10-09,242.94,244.88,241.1,244.35,4935.02552161,1204185.13472,244.007883941
2015-10-10,244.44,246.1,243.8,246.07,3688.53341368,904772.234242,245.293218949
2015-10-11,246.06,250.0,245.63,249.02,4323.26612441,1069788.08835,247.449048373
2015-10-12,249.01,249.14,245.89,246.39,5402.18608546,1337049.57251,247.501576465
2015-10-13,246.43,251.5,244.86,250.99,6502.18526608,1618945.91267,248.984894528
2015-10-14,250.98,255.0,250.25,253.27,7587.52667361,1916888.91826,252.636860563
2015-10-15,253.25,256.77,253.18,254.99,6678.9212441,1704881.667,255.263028967
2015-10-16,254.98,267.6,254.86,263.43,9215.97339011,2406301.17137,261.10114141
2015-10-17,263.45,274.81,263.05,272.87,11034.227307,2975140.81829,269.628378637
2015-10-18,272.88,273.5,262.94,265.0,5660.0181334,1512531.24795,267.2308131
2015-10-19,265.0,268.23,262.05,265.17,5364.33182456,1422941.46628,265.259777512
2015-10-20,265.09,272.95,264.38,271.14,4648.36685323,1253967.44719,269.76516415
2015-10-21,271.16,272.85,265.0,268.77,6195.06646892,1669023.58899,269.411732282
2015-10-22,268.77,280.0,268.75,275.84,8695.88388281,2384455.79473,274.205109781
2015-10-23,275.76,281.17,275.4,278.76,7072.89470388,1964852.89561,277.800388366
2015-10-24,278.76,284.49,278.75,284.29,5508.01672516,1549337.63025,281.287749758
2015-10-25,284.29,295.93,283.28,284.97,10695.7083706,3103420.98511,290.15572205
2015-10-26,284.97,287.68,282.04,287.1,7477.92421946,2133154.97986,285.260309848
2015-10-27,287.1,297.99,286.89,295.61,11123.6817877,3267655.01889,293.756606961
2015-10-28,295.68,308.93,295.65,304.09,16047.5107709,4845192.14114,301.927956947
2015-10-29,304.1,320.99,301.8,316.08,12247.9810755,3818919.36686,311.799907537
2015-10-30,316.07,336.97,315.9,329.11,16830.2000547,5495493.4206,326.525733665
2015-10-31,329.11,334.28,306.29,314.85,15213.7503313,4852961.36772,318.985211538
2015-11-01,314.84,332.0,311.44,329.46,10727.7180858,3447923.25757,321.403231331
2015-11-02,329.45,371.82,326.07,365.21,19750.0352477,6872320.70858,347.964984487
2015-11-03,365.14,422.3,362.07,404.1,40167.7566402,15710110.6467,391.112473305
2015-11-04,404.06,499.99,368.15,410.0,50604.1189154,22351416.5748,441.691645935
2015-11-05,410.0,450.0,366.66,387.21,27228.2331193,10963146.2625,402.638915806
2015-11-06,387.21,395.0,351.0,374.09,20036.2291048,7458011.2453,372.226291001
2015-11-07,374.26,392.0,371.43,384.81,8396.12456558,3221018.15372,383.63153483
2015-11-08,384.8,389.0,363.58,373.83,7459.03455998,2835899.45007,380.196582716
2015-11-09,373.84,386.96,360.8,379.53,11225.645676,4207463.34032,374.808136812
2015-11-10,379.55,382.23,322.0,337.14,16694.8222627,5897923.00299,353.27857405
2015-11-11,337.14,341.75,293.32,313.2,18099.0382941,5688605.46969,314.304294916
2015-11-12,313.2,344.99,312.24,336.49,15784.2681759,5191417.89632,328.898231992
2015-11-13,336.49,343.0,325.0,338.07,10203.5664044,3417389.36385,334.921068615
2015-11-14,338.08,339.57,329.4,334.71,6008.71016419,2009458.03648,334.424191144
2015-11-15,334.67,336.46,319.89,322.93,6329.30282708,2068553.83142,326.82175082
2015-11-16,322.94,334.1,316.12,332.89,7295.39651482,2375734.18123,325.648397096
2015-11-17,332.85,340.72,330.1,336.49,7262.45698749,2441163.31446,336.13463304
2015-11-18,336.49,338.0,330.0,335.49,5204.31011673,1740901.29221,334.511444007
2015-11-19,335.5,336.38,324.9,326.41,6720.69593055,2219098.67892,330.188822981
2015-11-20,326.53,327.04,311.23,322.39,9324.44081425,2981507.26958,319.7518574
2015-11-21,322.39,328.0,316.33,327.0,5125.95880902,1659342.63484,323.713610792
2015-11-22,326.99,327.0,321.0,323.71,3426.17860154,1110238.05466,324.045586579
2015-11-23,323.72,326.0,322.0,323.0,4797.36462208,1553496.47655,323.822890051
2015-11-24,323.01,323.17,318.0,321.0,5234.70261933,1681712.77348,321.262332509
2015-11-25,320.96,330.06,316.26,328.98,7870.71416224,2549905.31977,323.973818285
2015-11-26,328.99,368.18,328.98,352.57,14023.747661,4865550.65959,346.95081352
2015-11-27,352.56,364.46,347.96,358.19,7234.83070596,2583243.28651,357.056493995
2015-11-28,358.2,359.63,351.09,357.24,5553.33149499,1972446.70897,355.182598185
2015-11-29,357.24,373.63,354.26,372.24,5537.92313905,2014561.54051,363.775641142
2015-11-30,372.25,382.87,367.5,376.86,11425.7747278,4296139.17348,376.004190162
2015-12-01,376.88,378.94,354.6,362.68,9267.09208586,3387642.20425,365.556117589
2015-12-02,362.68,363.06,347.55,360.0,8966.98824159,3191189.94574,355.882026358
2015-12-03,360.0,369.99,356.52,361.77,7242.50437252,2631858.82796,363.390713018
2015-12-04,361.89,364.85,355.43,363.98,5864.70564891,2118668.40655,361.257415698
2015-12-05,363.98,390.0,363.97,387.99,8731.85230085,3286602.00102,376.392303464
2015-12-06,388.03,401.01,375.22,387.55,9639.70483496,3782633.07411,392.40133789
2015-12-07,387.53,397.57,383.0,394.73,7578.14034278,2976067.44173,392.717382777
2015-12-08,394.73,418.94,386.69,418.94,8253.45380926,3289390.84524,398.547192637
2015-12-09,417.84,425.0,401.0,418.39,13732.0765592,5691969.44447,414.501726663
2015-12-10,418.39,419.5,408.0,415.68,7063.51983267,2937401.58697,415.855219006
2015-12-11,415.68,453.13,415.67,452.95,13643.5624461,5967813.93386,437.408774829
2015-12-12,452.95,469.34,403.0,436.87,29525.3709644,12881837.5868,436.297230688
2015-12-13,436.9,443.83,419.42,433.83,6721.48859993,2928653.21078,435.714971057
2015-12-14,433.38,450.0,429.12,444.01,165542.811039,73471761.9837,443.823331999
2015-12-15,444.03,464.95,443.76,464.27,11008.1668566,5029146.37454,456.855936146
2015-12-16,464.5,464.73,440.0,453.97,35979.12462,16376023.4245,455.153470171
2015-12-17,453.96,456.33,446.01,455.5,6291.40394102,2849834.92367,452.972810264
2015-12-18,455.5,465.1,453.28,463.17,5045.11002465,2322247.70377,460.296741286
2015-12-19,463.14,465.6,451.58,461.29,6991.38436346,3221811.10277,460.82591591
2015-12-20,461.29,461.3,430.0,442.22,8376.43335291,3731667.0208,445.495936466
2015-12-21,442.36,444.44,424.66,436.81,6845.94120366,2977646.37422,434.950620468
2015-12-22,436.85,442.0,432.58,433.92,6659.30196893,2908093.79333,436.696489646
2015-12-23,433.94,445.11,428.29,442.43,7571.53072722,3322399.28308,438.801532052
2015-12-24,442.43,460.0,442.42,455.74,6860.23753086,3118662.8073,454.599828835
2015-12-25,455.74,458.99,450.01,455.84,3482.66051175,1586085.4802,455.423511666
2015-12-26,455.82,458.29,410.0,419.41,13505.2326485,5791984.9249,428.869688932
2015-12-27,419.41,429.85,410.02,424.72,5568.9768396,2346022.55844,421.266352153
2015-12-28,424.73,429.9,418.0,421.94,6929.61799486,2941406.83063,424.468828269
2015-12-29,421.94,433.9,419.31,433.89,6387.09713856,2726160.98429,426.82316006
2015-12-30,433.89,434.99,422.35,427.95,4884.61572961,2097011.88562,429.30948957
2015-12-31,427.9,434.0,419.04,430.35,6480.69357368,2771481.46726,427.65198443
2016-01-01,430.35,437.15,427.92,435.66,3863.27745054,1674182.57829,433.358100661
2016-01-02,435.67,437.56,432.41,435.4,3276.70962113,1426306.95895,435.286346326
2016-01-03,435.4,435.75,425.02,431.91,3904.33531811,1681588.80768,430.697845003
2016-01-04,431.9,435.79,431.37,433.85,5894.44572317,2557825.25252,433.938214489
2016-01-05,433.84,435.64,430.0,433.34,5150.10947569,2231543.46055,433.300198973
2016-01-06,433.32,433.46,428.15,430.87,5476.95995944,2365110.17529,431.829006019
2016-01-07,430.66,460.15,430.64,459.07,13907.201729,6270202.95662,450.860142737
2016-01-08,459.07,464.4,447.53,454.44,8347.0950396,3808758.152,456.297446468
2016-01-09,454.41,456.0,447.66,450.38,4247.63965095,1920409.98224,452.112264704
2016-01-10,450.39,451.39,442.96,449.99,3954.32239952,1767141.3756,446.888542982
2016-01-11,449.99,452.65,445.88,449.19,5597.63718315,2514321.81878,449.175560422
2016-01-12,449.26,449.44,431.83,434.01,6596.94545292,2941624.09869,445.906991301
2016-01-13,434.01,437.5,425.0,432.77,9009.15070912,3884591.97853,431.182927665
2016-01-14,432.7,435.27,428.0,430.03,5673.63296245,2450628.92662,431.932933068
2016-01-15,430.04,430.29,357.3,357.53,28641.6735855,11343470.241,396.047745154
2016-01-16,357.59,391.0,350.92,388.7,17985.2387845,6688763.92071,371.902981153
2016-01-17,388.7,391.0,372.0,378.46,8278.40179348,3186290.42553,384.891976134
2016-01-18,378.47,386.1,370.1,384.89,8711.45975604,3312021.43901,380.19132634
2016-01-19,384.79,385.5,370.0,375.27,8133.36701034,3084022.07853,379.181472397
2016-01-20,375.28,425.1,369.0,418.54,13874.6916593,5526943.80267,398.347144454
2016-01-21,418.89,424.78,403.21,409.38,8739.16341887,3607031.90786,412.743386864
2016-01-22,409.02,413.99,373.86,382.9,13430.1030392,5268382.7096,392.281629873
2016-01-23,382.93,398.72,382.55,387.5,6310.0300222,2463536.24059,390.415930181
2016-01-24,387.5,406.93,387.49,403.05,3550.83177183,1422268.94391,400.545290599
2016-01-25,403.04,403.04,386.41,391.4,6491.99981186,2558310.3281,394.071226469
2016-01-26,391.4,397.0,387.78,391.54,6981.00990035,2742920.86124,392.911756379
2016-01-27,391.7,397.18,390.7,394.79,6324.16419027,2493617.43528,394.299920157
2016-01-28,394.6,395.0,377.12,379.61,9103.71549887,3497358.56074,384.168261978
2016-01-29,379.63,385.05,363.25,378.68,12105.3104369,4549209.01046,375.802754847
2016-01-30,378.68,382.04,375.0,378.46,4154.2964224,1574055.10275,378.89811961
2016-01-31,378.46,382.5,365.0,367.95,5506.77681302,2076894.80341,377.152529317
2016-02-01,367.89,379.0,366.26,371.33,7931.22922922,2951038.63485,372.078343667
2016-02-02,371.33,374.41,371.17,372.93,6856.21815799,2556505.17218,372.873953726
2016-02-03,372.93,373.01,365.63,368.87,7147.95657328,2647747.15723,370.420151562
2016-02-04,368.87,390.63,368.74,387.99,8887.7572324,3378347.81945,380.112522329
2016-02-05,387.99,389.36,382.99,384.5,7443.92933224,2872370.75351,385.867547274
2016-02-06,384.44,384.54,370.05,375.44,6276.66473729,2359568.34508,375.927095654
2016-02-07,375.44,379.81,373.24,377.49,4164.50911131,1567454.6405,376.384010361
2016-02-08,377.47,379.35,370.5,371.14,7094.20857777,2658611.06299,374.757949932
2016-02-09,371.02,374.93,370.13,372.68,8424.5942075,3135247.771,372.154158856
2016-02-10,372.76,383.34,371.87,378.44,9736.03682475,3663268.41845,376.258685582
2016-02-11,378.49,379.5,361.1,378.23,10340.1799888,3878879.27641,375.126862453
2016-02-12,378.23,382.05,377.46,382.05,6162.21762337,2341813.43953,380.027707988
2016-02-13,382.05,396.0,381.99,391.0,5978.85647171,2323087.79423,388.550520525
2016-02-14,391.0,406.92,391.0,406.59,7557.25485027,3016894.64467,399.20509556
2016-02-15,406.62,409.09,394.03,398.95,6568.48538284,2641009.67199,402.072855166
2016-02-16,398.94,407.5,390.0,407.42,5623.5595618,2270845.31567,403.809240519
2016-02-17,407.41,420.13,405.69,415.2,8707.1340027,3612919.78317,414.937886801
2016-02-18,415.18,423.2,415.01,421.19,6518.6376118,2733136.55666,419.280334239
2016-02-19,421.18,422.0,416.0,420.72,5800.21753183,2432850.81404,419.441305552
2016-02-20,420.72,444.03,420.09,437.46,9368.59512888,4048377.96241,432.122202606
2016-02-21,438.04,448.7,426.01,438.56,7111.14458641,3106264.81393,436.816433161
2016-02-22,438.56,439.0,430.95,437.55,5131.79988328,2238959.82082,436.291334764
2016-02-23,437.45,440.9,414.16,419.97,9159.03224463,3901896.01934,426.016189825
2016-02-24,420.32,425.6,410.0,423.94,7232.28236528,3046843.51936,421.283816847
2016-02-25,423.87,426.44,418.6,423.54,6049.81811526,2557839.12244,422.796036792
2016-02-26,423.51,430.85,419.53,430.85,6782.03746528,2873401.69706,423.678240023
2016-02-27,430.84,434.97,430.14,433.12,5520.65526894,2386649.71208,432.312759231
2016-02-28,433.09,436.07,423.0,433.73,5149.93009024,2216853.11661,430.462759254
2016-02-29,433.73,442.0,431.13,436.44,7578.8900694,3306667.45916,436.299699413
2016-03-01,436.41,437.78,427.5,433.08,7580.23306278,3284359.93006,433.279544687
2016-03-02,433.03,435.36,418.36,420.39,7437.60843525,3194783.89066,429.544512658
2016-03-03,420.44,422.8,408.63,418.8,11833.7208709,4939086.51724,417.373924154
2016-03-04,418.76,422.21,405.5,407.35,8961.10957184,3726910.02555,415.898276399
2016-03-05,407.38,408.83,381.09,396.08,14903.3377846,5908545.94429,396.45789619
2016-03-06,396.13,409.27,385.01,403.24,7676.29322299,3080220.59862,401.264061851
2016-03-07,403.24,418.74,395.0,412.21,9910.74424239,4044066.08529,408.048677918
2016-03-08,412.21,416.33,407.4,411.18,7501.47649557,3088336.60287,411.697164511
2016-03-09,411.18,414.0,408.75,412.8,5399.36136204,2222432.17818,411.610194088
2016-03-10,412.64,416.52,410.71,415.98,7909.17586749,3275042.36281,414.081367981
2016-03-11,415.98,421.0,414.97,419.39,7041.45814304,2947339.00875,418.569414016
2016-03-12,419.48,421.3,406.52,410.58,6897.105099,2848449.39635,412.992024258
2016-03-13,410.56,416.38,410.01,412.52,4663.32879725,1924547.29106,412.698176503
2016-03-14,412.51,415.84,411.61,415.02,6672.7126524,2759784.82607,413.592637633
2016-03-15,415.02,416.94,412.48,415.41,7355.07959993,3053355.6613,415.13563787
2016-03-16,415.41,416.39,413.0,416.07,6274.8088109,2605144.04275,415.175046963
2016-03-17,416.06,419.75,415.7,418.41,6108.4432848,2554826.69893,418.245137069
2016-03-18,418.42,418.66,399.21,409.65,8597.5867638,3535242.43883,411.190085771
2016-03-19,409.66,411.0,404.72,410.2,4840.13357914,1975096.62091,408.06655201
2016-03-20,410.09,415.34,409.36,411.27,4726.10717472,1946264.7883,411.811394948
2016-03-21,411.25,412.13,406.89,412.0,6020.51810823,2467383.28328,409.829061042
2016-03-22,411.98,417.79,411.0,416.66,6124.69185606,2545796.87364,415.661217489
2016-03-23,416.66,418.99,413.95,417.53,5506.91945281,2295543.75442,416.847163661
2016-03-24,417.53,417.72,410.0,412.95,5064.58936525,2104223.57049,415.477626859
2016-03-25,412.86,416.87,411.0,416.41,4598.6610383,1907414.4773,414.776053598
2016-03-26,416.42,417.77,414.37,416.97,3641.00285678,1516410.41305,416.481522452
2016-03-27,416.96,426.5,416.35,425.3,4658.09803054,1967456.83484,422.37342837
2016-03-28,425.29,425.36,419.63,423.0,5717.86007067,2416195.73526,422.569930953
2016-03-29,422.92,424.62,407.75,416.39,7361.85527519,3064608.01537,416.282024138
2016-03-30,416.4,416.41,407.56,412.79,5831.49360379,2406734.08564,412.713148493
2016-03-31,412.97,417.6,412.74,416.03,5235.54278385,2174325.70082,415.300913503
2016-04-01,416.03,417.68,414.12,417.68,5353.92318385,2229335.8948,416.392954894
2016-04-02,417.68,420.5,417.04,419.95,3952.0183139,1657292.05127,419.353332813
2016-04-03,419.95,420.8,418.33,420.16,3266.97381272,1371067.50851,419.675083764
2016-04-04,420.08,421.0,417.58,419.47,5323.83529462,2232250.70176,419.293719325
2016-04-05,419.48,423.43,418.01,422.36,5727.68629636,2413380.3661,421.353447313
2016-04-06,422.4,423.0,420.61,421.46,5211.96140153,2199710.3967,422.05040046
2016-04-07,421.36,422.74,419.41,421.99,5026.31118662,2118476.09996,421.47730638
2016-04-08,421.99,424.65,415.71,419.48,6437.97595515,2714574.0418,421.650229935
2016-04-09,419.48,419.79,415.51,419.46,3519.98911149,1472577.73574,418.347241739
2016-04-10,419.46,423.99,419.46,423.4,2990.03664436,1262483.02712,422.229951429
2016-04-11,423.29,424.0,420.15,423.94,5093.21825161,2152793.95304,422.678520081
2016-04-12,423.95,429.77,423.14,427.8,6997.06357807,2986520.53933,426.824839593
2016-04-13,427.8,429.44,423.59,425.58,5885.07514476,2510165.91059,426.530817168
2016-04-14,425.58,428.0,424.52,426.32,4732.22672175,2015362.48565,425.880373903
2016-04-15,426.35,431.1,425.72,430.93,4184.00939072,1795253.26843,429.074865943
2016-04-16,430.82,434.89,429.89,433.39,4133.98598682,1787054.55468,432.283650785
2016-04-17,433.69,434.93,429.15,431.0,3299.73395797,1426343.51249,432.260155109
2016-04-18,431.08,434.46,428.44,430.97,5277.32120606,2270342.21405,430.207320231
2016-04-19,430.9,438.2,429.22,437.06,6226.60528301,2688673.58012,431.804082307
2016-04-20,437.06,444.07,436.17,442.96,7150.95669528,3145282.80467,439.840840701
2016-04-21,442.87,453.8,441.99,452.25,7693.43100861,3440074.55203,447.144394767
2016-04-22,452.25,452.95,445.07,448.41,6814.7817311,3056511.37209,448.511998285
2016-04-23,448.57,455.84,447.03,455.69,4618.30821378,2081589.70597,450.725592493
2016-04-24,455.68,465.0,454.55,464.46,6188.49079492,2845375.53308,459.785047335
2016-04-25,464.47,472.38,454.65,466.17,9493.32784683,4412451.89807,464.795061254
2016-04-26,466.17,472.11,464.01,470.59,7471.24056177,3501485.00376,468.661793823
2016-04-27,470.3,470.79,440.94,445.31,11265.299957,5163463.09755,458.351141761
2016-04-28,445.3,451.88,434.79,451.68,7644.69210461,3406377.70839,445.587299237
2016-04-29,451.67,459.44,448.5,458.82,5965.09735013,2705276.45245,453.517569566
2016-04-30,458.8,459.33,450.13,454.02,4710.2895045,2147720.44326,455.963575319
2016-05-01,454.02,457.07,451.55,456.98,2941.67587876,1338835.42115,455.126763221
2016-05-02,456.98,457.63,440.02,446.42,7694.20823194,3441189.24344,447.244100979
2016-05-03,446.53,453.29,443.61,452.21,5892.48138372,2645410.28736,448.946736544
2016-05-04,452.21,453.23,446.76,448.68,4883.54001476,2194168.3752,449.298739965
2016-05-05,448.59,451.56,447.0,449.98,5336.21991152,2398283.67109,449.434939125
2016-05-06,449.99,463.73,448.84,462.31,6193.77720515,2821388.33057,455.519828551
2016-05-07,462.31,464.0,459.55,461.91,3463.8802064,1598626.82023,461.513310212
2016-05-08,461.91,465.0,457.5,462.79,3275.57794242,1510337.01356,461.090238153
2016-05-09,462.6,465.9,459.41,464.16,5882.94056987,2720620.61403,462.459306144
2016-05-10,464.15,465.0,448.2,452.78,6814.25705519,3115152.42761,457.152174093
2016-05-11,452.77,458.65,452.5,454.37,5746.40549365,2617699.50708,455.536858646
2016-05-12,454.56,456.57,449.27,456.48,6119.04462476,2769753.6727,452.644790577
2016-05-13,456.48,458.03,453.84,457.98,5404.20702972,2466577.98678,456.418115224
2016-05-14,457.97,459.83,456.0,458.9,3295.1997074,1509165.28484,457.989020043
2016-05-15,458.9,463.62,458.49,461.47,3269.98252507,1506208.10353,460.61656048
2016-05-16,461.48,461.59,451.48,455.66,6019.17236655,2755976.82729,457.866407449
2016-05-17,455.64,457.49,452.2,454.19,6033.90842585,2747508.41231,455.344731541
2016-05-18,454.19,457.88,453.6,455.56,5512.42378222,2515080.47223,456.256734168
2016-05-19,455.56,456.41,435.0,438.38,8412.58613924,3769830.09274,448.117859401
2016-05-20,437.91,445.85,435.5,445.65,7178.735362,3177151.32059,442.57813673
2016-05-21,445.52,446.99,441.88,446.28,3945.71821234,1758090.0959,445.569095736
2016-05-22,446.27,446.45,440.89,442.48,3779.58274056,1678374.26113,444.063373217
2016-05-23,442.45,446.3,440.79,445.67,5659.42935339,2511153.59137,443.711447669
2016-05-24,445.56,448.5,440.5,446.99,6536.30685774,2916623.41873,446.218863681
2016-05-25,446.98,452.42,446.86,451.49,6167.95576946,2775845.52835,450.043034046
2016-05-26,451.45,454.99,449.0,454.97,5843.88197402,2643245.90244,452.309939556
2016-05-27,454.97,476.75,454.35,471.27,9888.02648828,4639175.4088,469.171013478
2016-05-28,471.21,539.49,470.13,523.25,12085.7561823,6048055.36595,500.428378227
2016-05-29,523.35,549.99,492.35,525.22,9854.97250368,5176695.91607,525.287707717
2016-05-30,525.22,541.0,519.0,532.55,5960.33332201,3167666.43006,531.457933462
